fecha,canal,categoria,modelo,real,prediccion,error,error_abs
2025-08-14,Web Propia,Calzado,Baseline media movil 7d,7.0,7.142857,-0.14285700000000023,0.14285700000000023
2025-08-14,Web Propia,Accesorios,Baseline media movil 7d,5.0,5.428571,-0.4285709999999998,0.4285709999999998
2025-08-14,Web Propia,Electronica,Baseline media movil 7d,2.0,2.571428,-0.571428,0.571428
2025-08-14,Shein,Deporte,Baseline media movil 7d,3.0,2.428571,0.5714290000000002,0.5714290000000002
2025-08-14,Miravia,Moda Mujer,Baseline media movil 7d,6.0,4.857142,1.1428580000000004,1.1428580000000004
2025-08-14,Amazon,Hogar,Baseline media movil 7d,3.0,6.428571,-3.428571,3.428571
2025-08-14,Amazon,Electronica,Baseline media movil 7d,11.0,6.714285,4.285715,4.285715
2025-08-14,Shein,Outlet,Baseline media movil 7d,5.0,4.571428,0.42857199999999995,0.42857199999999995
2025-08-14,Miravia,Hogar,Baseline media movil 7d,5.0,3.857142,1.142858,1.142858
2025-08-14,Shein,Calzado,Baseline media movil 7d,8.0,5.428571,2.571429,2.571429
2025-08-14,Amazon,Calzado,Baseline media movil 7d,6.0,6.857142,-0.8571419999999996,0.8571419999999996
2025-08-14,Web Propia,Moda Mujer,Baseline media movil 7d,5.0,4.714285,0.2857149999999997,0.2857149999999997
2025-08-14,Shein,Infantil,Baseline media movil 7d,3.0,2.142857,0.8571430000000002,0.8571430000000002
2025-08-14,Web Propia,Hogar,Baseline media movil 7d,2.0,3.0,-1.0,1.0
2025-08-14,Web Propia,Infantil,Baseline media movil 7d,4.0,3.142857,0.8571430000000002,0.8571430000000002
2025-08-14,Miravia,Accesorios,Baseline media movil 7d,8.0,9.142857,-1.1428569999999993,1.1428569999999993
2025-08-14,Web Propia,Moda Hombre,Baseline media movil 7d,6.0,4.0,2.0,2.0
2025-08-14,Amazon,Moda Mujer,Baseline media movil 7d,3.0,3.714285,-0.7142849999999998,0.7142849999999998
2025-08-14,Miravia,Deporte,Baseline media movil 7d,1.0,1.571428,-0.571428,0.571428
2025-08-14,Amazon,Infantil,Baseline media movil 7d,1.0,1.428571,-0.42857100000000004,0.42857100000000004
2025-08-14,Web Propia,Deporte,Baseline media movil 7d,2.0,2.571428,-0.571428,0.571428
2025-08-14,Amazon,Outlet,Baseline media movil 7d,3.0,3.285714,-0.285714,0.285714
2025-08-14,Miravia,Outlet,Baseline media movil 7d,4.0,5.428571,-1.4285709999999998,1.4285709999999998
2025-08-14,Shein,Belleza,Baseline media movil 7d,7.0,6.714285,0.2857149999999997,0.2857149999999997
2025-08-15,Web Propia,Calzado,Baseline media movil 7d,7.0,7.0,0.0,0.0
2025-08-15,Miravia,Accesorios,Baseline media movil 7d,8.0,9.0,-1.0,1.0
2025-08-15,Shein,Belleza,Baseline media movil 7d,4.0,6.857142,-2.8571419999999996,2.8571419999999996
2025-08-15,Amazon,Moda Mujer,Baseline media movil 7d,3.0,3.285714,-0.285714,0.285714
2025-08-15,Shein,Moda Mujer,Baseline media movil 7d,6.0,4.428571,1.5714290000000002,1.5714290000000002
2025-08-15,Amazon,Infantil,Baseline media movil 7d,1.0,1.428571,-0.42857100000000004,0.42857100000000004
2025-08-15,Amazon,Moda Hombre,Baseline media movil 7d,4.0,4.714285,-0.7142850000000003,0.7142850000000003
2025-08-15,Web Propia,Belleza,Baseline media movil 7d,3.0,2.857142,0.14285799999999993,0.14285799999999993
2025-08-15,Web Propia,Moda Hombre,Baseline media movil 7d,8.0,4.428571,3.571429,3.571429
2025-08-15,Web Propia,Moda Mujer,Baseline media movil 7d,4.0,4.857142,-0.8571419999999996,0.8571419999999996
2025-08-15,Amazon,Calzado,Baseline media movil 7d,5.0,6.714285,-1.7142850000000003,1.7142850000000003
2025-08-15,Shein,Electronica,Baseline media movil 7d,1.0,2.0,-1.0,1.0
2025-08-15,Shein,Moda Hombre,Baseline media movil 7d,2.0,4.857142,-2.8571419999999996,2.8571419999999996
2025-08-15,Web Propia,Outlet,Baseline media movil 7d,1.0,1.0,0.0,0.0
2025-08-15,Shein,Calzado,Baseline media movil 7d,9.0,5.714285,3.2857149999999997,3.2857149999999997
2025-08-15,Amazon,Accesorios,Baseline media movil 7d,1.0,1.428571,-0.42857100000000004,0.42857100000000004
2025-08-15,Web Propia,Infantil,Baseline media movil 7d,4.0,3.285714,0.714286,0.714286
2025-08-15,Amazon,Belleza,Baseline media movil 7d,4.0,4.571428,-0.571428,0.571428
2025-08-15,Miravia,Deporte,Baseline media movil 7d,1.0,1.285714,-0.285714,0.285714
2025-08-15,Shein,Infantil,Baseline media movil 7d,3.0,2.428571,0.5714290000000002,0.5714290000000002
2025-08-15,Miravia,Hogar,Baseline media movil 7d,7.0,4.285714,2.7142860000000004,2.7142860000000004
2025-08-15,Shein,Accesorios,Baseline media movil 7d,4.0,2.428571,1.5714290000000002,1.5714290000000002
2025-08-15,Amazon,Deporte,Baseline media movil 7d,3.0,1.285714,1.714286,1.714286
2025-08-15,Amazon,Outlet,Baseline media movil 7d,3.0,3.285714,-0.285714,0.285714
2025-08-15,Web Propia,Hogar,Baseline media movil 7d,1.0,2.857142,-1.857142,1.857142
2025-08-15,Miravia,Calzado,Baseline media movil 7d,4.0,5.285714,-1.2857139999999996,1.2857139999999996
2025-08-15,Miravia,Moda Hombre,Baseline media movil 7d,9.0,4.285714,4.714286,4.714286
2025-08-15,Miravia,Moda Mujer,Baseline media movil 7d,4.0,5.142857,-1.1428570000000002,1.1428570000000002
2025-08-15,Miravia,Belleza,Baseline media movil 7d,1.0,1.285714,-0.285714,0.285714
2025-08-15,Miravia,Outlet,Baseline media movil 7d,4.0,4.857142,-0.8571419999999996,0.8571419999999996
2025-08-15,Miravia,Electronica,Baseline media movil 7d,1.0,4.142857,-3.1428570000000002,3.1428570000000002
2025-08-15,Web Propia,Electronica,Baseline media movil 7d,2.0,2.571428,-0.571428,0.571428
2025-08-15,Shein,Outlet,Baseline media movil 7d,7.0,4.714285,2.2857149999999997,2.2857149999999997
2025-08-15,Shein,Deporte,Baseline media movil 7d,1.0,2.571428,-1.571428,1.571428
2025-08-15,Shein,Hogar,Baseline media movil 7d,1.0,3.714285,-2.714285,2.714285
2025-08-15,Web Propia,Accesorios,Baseline media movil 7d,5.0,5.285714,-0.2857139999999996,0.2857139999999996
2025-08-15,Amazon,Hogar,Baseline media movil 7d,2.0,5.285714,-3.2857139999999996,3.2857139999999996
2025-08-15,Amazon,Electronica,Baseline media movil 7d,11.0,8.0,3.0,3.0
2025-08-15,Web Propia,Deporte,Baseline media movil 7d,2.0,2.571428,-0.571428,0.571428
2025-08-16,Shein,Accesorios,Baseline media movil 7d,4.0,2.428571,1.5714290000000002,1.5714290000000002
2025-08-16,Miravia,Moda Mujer,Baseline media movil 7d,4.0,5.0,-1.0,1.0
2025-08-16,Web Propia,Outlet,Baseline media movil 7d,4.0,1.0,3.0,3.0
2025-08-16,Amazon,Accesorios,Baseline media movil 7d,1.0,1.285714,-0.285714,0.285714
2025-08-16,Web Propia,Infantil,Baseline media movil 7d,1.0,3.428571,-2.428571,2.428571
2025-08-16,Miravia,Electronica,Baseline media movil 7d,1.0,3.571428,-2.571428,2.571428
2025-08-16,Amazon,Belleza,Baseline media movil 7d,4.0,4.571428,-0.571428,0.571428
2025-08-16,Web Propia,Electronica,Baseline media movil 7d,2.0,2.428571,-0.4285709999999998,0.4285709999999998
2025-08-16,Shein,Infantil,Baseline media movil 7d,2.0,2.571428,-0.571428,0.571428
2025-08-16,Miravia,Outlet,Baseline media movil 7d,1.0,4.714285,-3.7142850000000003,3.7142850000000003
2025-08-16,Shein,Moda Hombre,Baseline media movil 7d,2.0,4.285714,-2.2857139999999996,2.2857139999999996
2025-08-16,Shein,Electronica,Baseline media movil 7d,1.0,1.428571,-0.42857100000000004,0.42857100000000004
2025-08-16,Web Propia,Deporte,Baseline media movil 7d,2.0,2.571428,-0.571428,0.571428
2025-08-16,Shein,Deporte,Baseline media movil 7d,2.0,2.428571,-0.4285709999999998,0.4285709999999998
2025-08-16,Amazon,Deporte,Baseline media movil 7d,3.0,1.571428,1.428572,1.428572
2025-08-16,Amazon,Moda Hombre,Baseline media movil 7d,4.0,4.571428,-0.571428,0.571428
2025-08-16,Miravia,Deporte,Baseline media movil 7d,1.0,1.0,0.0,0.0
2025-08-16,Web Propia,Belleza,Baseline media movil 7d,5.0,2.714285,2.285715,2.285715
2025-08-16,Miravia,Hogar,Baseline media movil 7d,6.0,5.0,1.0,1.0
2025-08-16,Miravia,Belleza,Baseline media movil 7d,2.0,1.285714,0.714286,0.714286
2025-08-16,Amazon,Outlet,Baseline media movil 7d,3.0,3.285714,-0.285714,0.285714
2025-08-16,Miravia,Calzado,Baseline media movil 7d,5.0,5.142857,-0.14285700000000023,0.14285700000000023
2025-08-16,Shein,Calzado,Baseline media movil 7d,9.0,6.142857,2.8571429999999998,2.8571429999999998
2025-08-16,Web Propia,Calzado,Baseline media movil 7d,7.0,6.857142,0.14285800000000037,0.14285800000000037
2025-08-16,Miravia,Accesorios,Baseline media movil 7d,8.0,8.571428,-0.5714279999999992,0.5714279999999992
2025-08-16,Shein,Outlet,Baseline media movil 7d,7.0,5.142857,1.8571429999999998,1.8571429999999998
2025-08-16,Shein,Belleza,Baseline media movil 7d,4.0,6.571428,-2.571428,2.571428
2025-08-16,Amazon,Infantil,Baseline media movil 7d,1.0,1.285714,-0.285714,0.285714
2025-08-16,Amazon,Electronica,Baseline media movil 7d,9.0,9.0,0.0,0.0
2025-08-16,Shein,Moda Mujer,Baseline media movil 7d,5.0,4.714285,0.2857149999999997,0.2857149999999997
2025-08-16,Amazon,Hogar,Baseline media movil 7d,2.0,4.571428,-2.571428,2.571428
2025-08-16,Amazon,Moda Mujer,Baseline media movil 7d,4.0,2.857142,1.142858,1.142858
2025-08-16,Miravia,Moda Hombre,Baseline media movil 7d,9.0,5.142857,3.8571429999999998,3.8571429999999998
2025-08-16,Shein,Hogar,Baseline media movil 7d,5.0,3.142857,1.8571430000000002,1.8571430000000002
2025-08-16,Web Propia,Moda Hombre,Baseline media movil 7d,8.0,5.142857,2.8571429999999998,2.8571429999999998
2025-08-16,Web Propia,Moda Mujer,Baseline media movil 7d,4.0,4.857142,-0.8571419999999996,0.8571419999999996
2025-08-16,Web Propia,Accesorios,Baseline media movil 7d,5.0,5.142857,-0.14285700000000023,0.14285700000000023
2025-08-16,Amazon,Calzado,Baseline media movil 7d,6.0,6.428571,-0.4285709999999998,0.4285709999999998
2025-08-17,Web Propia,Moda Hombre,Baseline media movil 7d,6.0,5.857142,0.14285800000000037,0.14285800000000037
2025-08-17,Web Propia,Outlet,Baseline media movil 7d,4.0,1.428571,2.571429,2.571429
2025-08-17,Web Propia,Belleza,Baseline media movil 7d,4.0,2.857142,1.142858,1.142858
2025-08-17,Amazon,Moda Mujer,Baseline media movil 7d,4.0,2.571428,1.428572,1.428572
2025-08-17,Shein,Deporte,Baseline media movil 7d,2.0,2.428571,-0.4285709999999998,0.4285709999999998
2025-08-17,Shein,Calzado,Baseline media movil 7d,9.0,6.714285,2.2857149999999997,2.2857149999999997
2025-08-17,Amazon,Moda Hombre,Baseline media movil 7d,5.0,4.428571,0.5714290000000002,0.5714290000000002
2025-08-17,Amazon,Deporte,Baseline media movil 7d,3.0,1.857142,1.142858,1.142858
2025-08-17,Web Propia,Calzado,Baseline media movil 7d,8.0,7.0,1.0,1.0
2025-08-17,Amazon,Belleza,Baseline media movil 7d,4.0,4.428571,-0.4285709999999998,0.4285709999999998
2025-08-17,Web Propia,Accesorios,Baseline media movil 7d,6.0,5.0,1.0,1.0
2025-08-17,Miravia,Moda Mujer,Baseline media movil 7d,4.0,4.857142,-0.8571419999999996,0.8571419999999996
2025-08-17,Shein,Outlet,Baseline media movil 7d,4.0,5.571428,-1.571428,1.571428
2025-08-17,Miravia,Calzado,Baseline media movil 7d,5.0,5.142857,-0.14285700000000023,0.14285700000000023
2025-08-17,Shein,Belleza,Baseline media movil 7d,3.0,6.0,-3.0,3.0
2025-08-17,Shein,Infantil,Baseline media movil 7d,2.0,2.571428,-0.571428,0.571428
2025-08-17,Web Propia,Moda Mujer,Baseline media movil 7d,4.0,4.857142,-0.8571419999999996,0.8571419999999996
2025-08-17,Web Propia,Electronica,Baseline media movil 7d,2.0,2.285714,-0.285714,0.285714
2025-08-17,Amazon,Electronica,Baseline media movil 7d,9.0,9.714285,-0.7142850000000003,0.7142850000000003
2025-08-17,Miravia,Belleza,Baseline media movil 7d,3.0,1.428571,1.571429,1.571429
2025-08-17,Shein,Accesorios,Baseline media movil 7d,4.0,2.714285,1.2857150000000002,1.2857150000000002
2025-08-17,Shein,Moda Hombre,Baseline media movil 7d,2.0,3.714285,-1.7142849999999998,1.7142849999999998
2025-08-17,Web Propia,Infantil,Baseline media movil 7d,1.0,3.142857,-2.142857,2.142857
2025-08-17,Web Propia,Deporte,Baseline media movil 7d,2.0,2.428571,-0.4285709999999998,0.4285709999999998
2025-08-17,Amazon,Calzado,Baseline media movil 7d,10.0,6.571428,3.428572,3.428572
2025-08-17,Miravia,Accesorios,Baseline media movil 7d,6.0,8.142857,-2.1428569999999993,2.1428569999999993
2025-08-17,Miravia,Hogar,Baseline media movil 7d,6.0,5.142857,0.8571429999999998,0.8571429999999998
2025-08-17,Miravia,Electronica,Baseline media movil 7d,3.0,3.0,0.0,0.0
2025-08-17,Amazon,Infantil,Baseline media movil 7d,1.0,1.142857,-0.142857,0.142857
2025-08-17,Amazon,Accesorios,Baseline media movil 7d,1.0,1.142857,-0.142857,0.142857
2025-08-17,Amazon,Outlet,Baseline media movil 7d,3.0,3.285714,-0.285714,0.285714
2025-08-17,Miravia,Moda Hombre,Baseline media movil 7d,9.0,6.142857,2.8571429999999998,2.8571429999999998
2025-08-17,Shein,Electronica,Baseline media movil 7d,1.0,1.0,0.0,0.0
2025-08-17,Miravia,Deporte,Baseline media movil 7d,1.0,1.0,0.0,0.0
2025-08-17,Shein,Moda Mujer,Baseline media movil 7d,3.0,5.0,-2.0,2.0
2025-08-17,Shein,Hogar,Baseline media movil 7d,7.0,3.142857,3.857143,3.857143
2025-08-18,Miravia,Calzado,Baseline media movil 7d,5.0,5.0,0.0,0.0
2025-08-18,Shein,Infantil,Baseline media movil 7d,3.0,2.571428,0.42857199999999995,0.42857199999999995
2025-08-18,Web Propia,Electronica,Baseline media movil 7d,2.0,2.142857,-0.1428569999999998,0.1428569999999998
2025-08-18,Amazon,Calzado,Baseline media movil 7d,10.0,7.0,3.0,3.0
2025-08-18,Shein,Hogar,Baseline media movil 7d,6.0,3.571428,2.428572,2.428572
2025-08-18,Miravia,Hogar,Baseline media movil 7d,7.0,5.285714,1.7142860000000004,1.7142860000000004
2025-08-18,Shein,Accesorios,Baseline media movil 7d,4.0,3.0,1.0,1.0
2025-08-18,Amazon,Infantil,Baseline media movil 7d,1.0,1.0,0.0,0.0
2025-08-18,Shein,Moda Mujer,Baseline media movil 7d,3.0,5.0,-2.0,2.0
2025-08-18,Shein,Belleza,Baseline media movil 7d,3.0,5.285714,-2.2857139999999996,2.2857139999999996
2025-08-18,Web Propia,Moda Hombre,Baseline media movil 7d,6.0,6.142857,-0.14285700000000023,0.14285700000000023
2025-08-18,Shein,Electronica,Baseline media movil 7d,1.0,1.0,0.0,0.0
2025-08-18,Miravia,Moda Hombre,Baseline media movil 7d,9.0,7.142857,1.8571429999999998,1.8571429999999998
2025-08-18,Web Propia,Accesorios,Baseline media movil 7d,4.0,5.142857,-1.1428570000000002,1.1428570000000002
2025-08-18,Amazon,Belleza,Baseline media movil 7d,1.0,4.285714,-3.2857139999999996,3.2857139999999996
2025-08-18,Amazon,Electronica,Baseline media movil 7d,9.0,9.857142,-0.8571419999999996,0.8571419999999996
2025-08-18,Web Propia,Moda Mujer,Baseline media movil 7d,4.0,4.857142,-0.8571419999999996,0.8571419999999996
2025-08-18,Amazon,Moda Mujer,Baseline media movil 7d,4.0,3.0,1.0,1.0
2025-08-18,Shein,Outlet,Baseline media movil 7d,4.0,5.428571,-1.4285709999999998,1.4285709999999998
2025-08-18,Miravia,Belleza,Baseline media movil 7d,4.0,1.571428,2.428572,2.428572
2025-08-18,Web Propia,Infantil,Baseline media movil 7d,1.0,2.857142,-1.857142,1.857142
2025-08-18,Shein,Calzado,Baseline media movil 7d,8.0,7.285714,0.7142860000000004,0.7142860000000004
2025-08-18,Shein,Moda Hombre,Baseline media movil 7d,3.0,3.0,0.0,0.0
2025-08-18,Amazon,Deporte,Baseline media movil 7d,3.0,2.142857,0.8571430000000002,0.8571430000000002
2025-08-18,Web Propia,Deporte,Baseline media movil 7d,2.0,2.285714,-0.285714,0.285714
2025-08-18,Amazon,Outlet,Baseline media movil 7d,2.0,3.285714,-1.285714,1.285714
2025-08-18,Web Propia,Outlet,Baseline media movil 7d,6.0,1.857142,4.142858,4.142858
2025-08-18,Miravia,Deporte,Baseline media movil 7d,1.0,1.0,0.0,0.0
2025-08-18,Amazon,Accesorios,Baseline media movil 7d,2.0,1.0,1.0,1.0
2025-08-18,Shein,Deporte,Baseline media movil 7d,2.0,2.428571,-0.4285709999999998,0.4285709999999998
2025-08-18,Amazon,Moda Hombre,Baseline media movil 7d,6.0,4.428571,1.5714290000000002,1.5714290000000002
2025-08-18,Miravia,Accesorios,Baseline media movil 7d,6.0,8.0,-2.0,2.0
2025-08-18,Web Propia,Belleza,Baseline media movil 7d,3.0,2.857142,0.14285799999999993,0.14285799999999993
2025-08-18,Miravia,Electronica,Baseline media movil 7d,3.0,2.714285,0.28571500000000016,0.28571500000000016
2025-08-18,Miravia,Moda Mujer,Baseline media movil 7d,3.0,4.714285,-1.7142850000000003,1.7142850000000003
2025-08-18,Web Propia,Calzado,Baseline media movil 7d,8.0,7.285714,0.7142860000000004,0.7142860000000004
2025-08-19,Amazon,Electronica,Baseline media movil 7d,9.0,10.0,-1.0,1.0
2025-08-19,Shein,Belleza,Baseline media movil 7d,3.0,4.857142,-1.8571419999999996,1.8571419999999996
2025-08-19,Shein,Moda Mujer,Baseline media movil 7d,3.0,4.714285,-1.7142850000000003,1.7142850000000003
2025-08-19,Miravia,Electronica,Baseline media movil 7d,3.0,2.428571,0.5714290000000002,0.5714290000000002
2025-08-19,Amazon,Belleza,Baseline media movil 7d,2.0,3.714285,-1.7142849999999998,1.7142849999999998
2025-08-19,Shein,Calzado,Baseline media movil 7d,6.0,7.714285,-1.7142850000000003,1.7142850000000003
2025-08-19,Shein,Deporte,Baseline media movil 7d,2.0,2.285714,-0.285714,0.285714
2025-08-19,Shein,Outlet,Baseline media movil 7d,4.0,5.285714,-1.2857139999999996,1.2857139999999996
2025-08-19,Web Propia,Deporte,Baseline media movil 7d,2.0,2.142857,-0.1428569999999998,0.1428569999999998
2025-08-19,Amazon,Moda Mujer,Baseline media movil 7d,4.0,3.428571,0.5714290000000002,0.5714290000000002
2025-08-19,Web Propia,Calzado,Baseline media movil 7d,9.0,7.571428,1.428572,1.428572
2025-08-19,Amazon,Infantil,Baseline media movil 7d,3.0,1.0,2.0,2.0
2025-08-19,Web Propia,Belleza,Baseline media movil 7d,3.0,3.0,0.0,0.0
2025-08-19,Miravia,Calzado,Baseline media movil 7d,7.0,4.428571,2.571429,2.571429
2025-08-19,Web Propia,Moda Mujer,Baseline media movil 7d,4.0,4.571428,-0.571428,0.571428
2025-08-19,Miravia,Deporte,Baseline media movil 7d,1.0,1.0,0.0,0.0
2025-08-19,Amazon,Outlet,Baseline media movil 7d,2.0,2.857142,-0.8571420000000001,0.8571420000000001
2025-08-19,Web Propia,Accesorios,Baseline media movil 7d,4.0,5.0,-1.0,1.0
2025-08-19,Amazon,Moda Hombre,Baseline media movil 7d,6.0,4.571428,1.428572,1.428572
2025-08-19,Shein,Moda Hombre,Baseline media movil 7d,6.0,2.571428,3.428572,3.428572
2025-08-19,Shein,Electronica,Baseline media movil 7d,1.0,1.0,0.0,0.0
2025-08-19,Shein,Infantil,Baseline media movil 7d,2.0,2.714285,-0.7142849999999998,0.7142849999999998
2025-08-19,Web Propia,Infantil,Baseline media movil 7d,1.0,2.571428,-1.571428,1.571428
2025-08-19,Miravia,Accesorios,Baseline media movil 7d,4.0,7.857142,-3.8571419999999996,3.8571419999999996
2025-08-19,Web Propia,Outlet,Baseline media movil 7d,6.0,2.571428,3.428572,3.428572
2025-08-19,Amazon,Accesorios,Baseline media movil 7d,2.0,1.142857,0.857143,0.857143
2025-08-19,Shein,Accesorios,Baseline media movil 7d,5.0,3.428571,1.5714290000000002,1.5714290000000002
2025-08-19,Miravia,Moda Hombre,Baseline media movil 7d,10.0,8.0,2.0,2.0
2025-08-19,Web Propia,Electronica,Baseline media movil 7d,2.0,2.0,0.0,0.0
2025-08-19,Shein,Hogar,Baseline media movil 7d,6.0,3.857142,2.142858,2.142858
2025-08-19,Amazon,Calzado,Baseline media movil 7d,9.0,7.428571,1.5714290000000002,1.5714290000000002
2025-08-19,Miravia,Belleza,Baseline media movil 7d,4.0,1.857142,2.142858,2.142858
2025-08-19,Web Propia,Moda Hombre,Baseline media movil 7d,5.0,6.285714,-1.2857139999999996,1.2857139999999996
2025-08-19,Miravia,Moda Mujer,Baseline media movil 7d,2.0,4.428571,-2.428571,2.428571
2025-08-19,Amazon,Deporte,Baseline media movil 7d,3.0,2.428571,0.5714290000000002,0.5714290000000002
2025-08-19,Miravia,Hogar,Baseline media movil 7d,7.0,5.714285,1.2857149999999997,1.2857149999999997
2025-08-20,Shein,Hogar,Baseline media movil 7d,6.0,4.142857,1.8571429999999998,1.8571429999999998
2025-08-20,Shein,Outlet,Baseline media movil 7d,4.0,5.142857,-1.1428570000000002,1.1428570000000002
2025-08-20,Miravia,Calzado,Baseline media movil 7d,7.0,4.857142,2.1428580000000004,2.1428580000000004
2025-08-20,Miravia,Moda Hombre,Baseline media movil 7d,10.0,8.857142,1.1428580000000004,1.1428580000000004
2025-08-20,Miravia,Accesorios,Baseline media movil 7d,4.0,7.142857,-3.1428570000000002,3.1428570000000002
2025-08-20,Shein,Calzado,Baseline media movil 7d,5.0,7.714285,-2.7142850000000003,2.7142850000000003
2025-08-20,Web Propia,Moda Hombre,Baseline media movil 7d,5.0,6.285714,-1.2857139999999996,1.2857139999999996
2025-08-20,Web Propia,Calzado,Baseline media movil 7d,11.0,7.571428,3.428572,3.428572
2025-08-20,Web Propia,Outlet,Baseline media movil 7d,6.0,3.285714,2.714286,2.714286
2025-08-20,Amazon,Deporte,Baseline media movil 7d,3.0,2.714285,0.28571500000000016,0.28571500000000016
